OrderID,OrderDate,Region,Salesperson,Category,Product,UnitsSold,UnitPrice,Revenue
1979,2025-06-02,Johor,Siti,Fashion,Wallet,12,119.91,1438.92
1980,2025-06-02,Penang,Ryan,Home & Living,LED Lamp,5,99.52,497.6
1981,2025-06-02,Johor,Nadia,Fashion,Sneakers,5,123.2,616.0
1982,2025-06-02,Kuala Lumpur,Kumar,Beauty,Face Serum,8,62.35,498.8
1983,2025-06-03,Johor,Ryan,Home & Living,Blender,2,64.06,128.12
1984,2025-06-03,Kuala Lumpur,Ain,Electronics,Bluetooth Speaker,12,105.76,1269.12
1985,2025-06-03,Selangor,Divya,Electronics,Power Bank,8,85.58,684.64
1986,2025-06-03,Kuala Lumpur,Wei Ling,Electronics,Wireless Earbuds,11,116.8,1284.8
1987,2025-06-03,Penang,Divya,Beauty,Face Serum,9,53.79,484.11
1988,2025-06-03,Johor,Farid,Beauty,Hair Dryer,12,56.1,673.2
1989,2025-06-03,Sabah,Divya,Home & Living,LED Lamp,7,109.43,766.01
1990,2025-06-04,Sabah,Ain,Fashion,Sunglasses,11,82.08,902.88
1991,2025-06-04,Selangor,Nadia,Fashion,Sunglasses,2,115.99,231.98
1992,2025-06-04,Kuala Lumpur,Nadia,Home & Living,LED Lamp,7,93.0,651.0
1993,2025-06-05,Johor,Divya,Electronics,Power Bank,8,91.13,729.04
1994,2025-06-05,Kuala Lumpur,Kumar,Home & Living,LED Lamp,4,57.42,229.68
1995,2025-06-05,Johor,Divya,Beauty,Face Serum,9,51.77,465.93
1996,2025-06-05,Sabah,Siti,Beauty,Face Serum,1,42.19,42.19
1997,2025-06-05,Selangor,Divya,Beauty,Face Serum,4,56.92,227.68
1998,2025-06-05,Sabah,Wei Ling,Home & Living,Storage Box,2,58.07,116.14
1999,2025-06-05,Johor,Wei Ling,Electronics,Bluetooth Speaker,10,87.85,878.5
2000,2025-06-05,Selangor,Farid,Home & Living,LED Lamp,5,101.96,509.8
2001,2025-06-06,Sabah,Kumar,Home & Living,LED Lamp,2,62.39,124.78
2002,2025-06-06,Selangor,Ryan,Home & Living,Blender,6,101.45,608.7
2003,2025-06-06,Penang,Kumar,Electronics,Smartwatch,6,154.26,925.56
2004,2025-06-06,Selangor,Wei Ling,Home & Living,Air Fryer,2,62.76,125.52
2005,2025-06-06,Johor,Kumar,Home & Living,Air Fryer,9,65.24,587.16
2006,2025-06-06,Sabah,Ryan,Electronics,Smartwatch,2,150.45,300.9
2007,2025-06-07,Kuala Lumpur,Wei Ling,Electronics,Bluetooth Speaker,2,84.53,169.06
2008,2025-06-07,Selangor,Divya,Fashion,Wallet,12,113.87,1366.44
2009,2025-06-07,Kuala Lumpur,Divya,Home & Living,Storage Box,11,71.17,782.87
2010,2025-06-07,Johor,Wei Ling,Home & Living,Storage Box,10,94.73,947.3
2011,2025-06-07,Johor,Kumar,Electronics,Power Bank,6,119.18,715.08
2012,2025-06-07,Kuala Lumpur,Kumar,Electronics,Wireless Earbuds,10,114.4,1144.0
2013,2025-06-07,Johor,Wei Ling,Home & Living,Air Fryer,1,66.85,66.85
2014,2025-06-07,Johor,Ain,Beauty,Sunscreen,3,52.61,157.83
2015,2025-06-07,Selangor,Siti,Fashion,Sunglasses,4,90.38,361.52
2016,2025-06-08,Johor,Wei Ling,Electronics,Wireless Earbuds,12,88.41,1060.92
2017,2025-06-08,Kuala Lumpur,Kumar,Electronics,Bluetooth Speaker,9,93.75,843.75
2018,2025-06-08,Johor,Siti,Fashion,Wallet,4,110.07,440.28
2019,2025-06-08,Kuala Lumpur,Ryan,Electronics,Power Bank,4,92.24,368.96
2020,2025-06-08,Kuala Lumpur,Divya,Beauty,Sunscreen,2,46.34,92.68
2021,2025-06-08,Selangor,Divya,Beauty,Sunscreen,4,60.73,242.92
2022,2025-06-08,Kuala Lumpur,Kumar,Beauty,Lip Tint,3,45.92,137.76
2023,2025-06-09,Penang,Ain,Fashion,Backpack,6,71.01,426.06
2024,2025-06-09,Penang,Wei Ling,Home & Living,LED Lamp,8,81.68,653.44
2025,2025-06-09,Penang,Wei Ling,Home & Living,Air Fryer,10,64.78,647.8
2026,2025-06-09,Sabah,Divya,Home & Living,LED Lamp,7,103.99,727.93
2027,2025-06-09,Kuala Lumpur,Ryan,Beauty,Hair Dryer,5,31.96,159.8
2028,2025-06-09,Kuala Lumpur,Wei Ling,Home & Living,Air Fryer,7,88.45,619.15
2029,2025-06-09,Sabah,Divya,Electronics,Bluetooth Speaker,1,87.36,87.36
2030,2025-06-09,Sabah,Farid,Electronics,Bluetooth Speaker,9,117.12,1054.08
2031,2025-06-10,Johor,Ryan,Home & Living,LED Lamp,9,98.17,883.53
2032,2025-06-10,Kuala Lumpur,Farid,Home & Living,Air Fryer,5,69.39,346.95
2033,2025-06-10,Selangor,Ain,Beauty,Lip Tint,3,53.65,160.95
2034,2025-06-10,Johor,Siti,Beauty,Sunscreen,12,44.27,531.24
2035,2025-06-10,Johor,Siti,Electronics,Wireless Earbuds,7,159.05,1113.35
2036,2025-06-10,Sabah,Kumar,Electronics,Power Bank,7,147.24,1030.68
2037,2025-06-11,Selangor,Siti,Fashion,Sneakers,9,122.56,1103.04
2038,2025-06-11,Selangor,Ain,Electronics,Bluetooth Speaker,6,123.09,738.54
2039,2025-06-11,Penang,Farid,Fashion,Backpack,11,98.2,1080.2
2040,2025-06-11,Sabah,Farid,Home & Living,Storage Box,6,69.36,416.16
2041,2025-06-11,Johor,Nadia,Home & Living,Storage Box,6,75.75,454.5
2042,2025-06-11,Sabah,Siti,Beauty,Lip Tint,1,33.5,33.5
2043,2025-06-11,Johor,Nadia,Beauty,Face Serum,8,53.86,430.88
2044,2025-06-11,Johor,Divya,Fashion,Sneakers,4,119.19,476.76
2045,2025-06-11,Selangor,Farid,Electronics,Bluetooth Speaker,3,108.22,324.66
2046,2025-06-12,Kuala Lumpur,Wei Ling,Fashion,Sneakers,12,72.32,867.84
2047,2025-06-12,Kuala Lumpur,Wei Ling,Electronics,Power Bank,7,165.44,1158.08
2048,2025-06-12,Johor,Ain,Fashion,Wallet,8,109.48,875.84
2049,2025-06-13,Kuala Lumpur,Siti,Electronics,Wireless Earbuds,4,154.14,616.56
2050,2025-06-13,Johor,Divya,Fashion,Sunglasses,8,100.38,803.04
2051,2025-06-13,Johor,Nadia,Fashion,Backpack,5,73.82,369.1
2052,2025-06-13,Kuala Lumpur,Ain,Beauty,Lip Tint,5,55.75,278.75
2053,2025-06-13,Kuala Lumpur,Wei Ling,Fashion,Sunglasses,8,123.24,985.92
2054,2025-06-14,Sabah,Wei Ling,Fashion,Backpack,3,115.88,347.64
2055,2025-06-14,Kuala Lumpur,Wei Ling,Home & Living,LED Lamp,1,111.65,111.65
2056,2025-06-14,Johor,Ain,Fashion,Sunglasses,3,75.92,227.76
2057,2025-06-14,Penang,Wei Ling,Fashion,Backpack,6,91.25,547.5
2058,2025-06-14,Sabah,Divya,Fashion,Sneakers,1,88.49,88.49
2059,2025-06-14,Kuala Lumpur,Siti,Beauty,Lip Tint,3,31.64,94.92
2060,2025-06-14,Penang,Divya,Beauty,Lip Tint,10,52.51,525.1
2061,2025-06-14,Penang,Farid,Electronics,Bluetooth Speaker,1,95.71,95.71
2062,2025-06-15,Selangor,Siti,Beauty,Sunscreen,8,42.76,342.08
2063,2025-06-15,Selangor,Farid,Home & Living,Storage Box,5,66.96,334.8
2064,2025-06-15,Sabah,Divya,Beauty,Face Serum,9,43.92,395.28
2065,2025-06-15,Penang,Ryan,Electronics,Power Bank,7,96.43,675.01
2066,2025-06-15,Penang,Siti,Beauty,Lip Tint,1,40.47,40.47
2067,2025-06-16,Johor,Ryan,Electronics,Smartwatch,12,158.58,1902.96
2068,2025-06-16,Johor,Ryan,Fashion,Backpack,12,124.13,1489.56
2069,2025-06-16,Johor,Divya,Home & Living,LED Lamp,3,67.64,202.92
2070,2025-06-16,Sabah,Farid,Fashion,Sneakers,10,110.64,1106.4
2071,2025-06-16,Selangor,Divya,Beauty,Lip Tint,7,37.01,259.07
2072,2025-06-17,Sabah,Nadia,Home & Living,Storage Box,3,102.61,307.83
2073,2025-06-17,Sabah,Nadia,Beauty,Face Serum,5,57.79,288.95
2074,2025-06-17,Johor,Wei Ling,Beauty,Sunscreen,1,56.42,56.42
2075,2025-06-17,Penang,Nadia,Fashion,Wallet,2,104.19,208.38
2076,2025-06-17,Johor,Ain,Home & Living,Blender,12,92.11,1105.32
2077,2025-06-17,Selangor,Siti,Fashion,Wallet,2,100.73,201.46
2078,2025-06-17,Sabah,Divya,Beauty,Hair Dryer,5,51.28,256.4
2079,2025-06-17,Selangor,Ain,Fashion,Sneakers,5,73.26,366.3
2080,2025-06-18,Penang,Nadia,Beauty,Sunscreen,6,36.64,219.84
2081,2025-06-18,Penang,Farid,Beauty,Lip Tint,1,40.63,40.63
2082,2025-06-18,Sabah,Wei Ling,Home & Living,Storage Box,2,89.53,179.06
2083,2025-06-18,Sabah,Nadia,Fashion,Sunglasses,11,113.39,1247.29
2084,2025-06-19,Penang,Nadia,Electronics,Power Bank,3,85.08,255.24
2085,2025-06-19,Penang,Wei Ling,Beauty,Hair Dryer,6,60.51,363.06
2086,2025-06-19,Selangor,Kumar,Home & Living,Storage Box,9,68.38,615.42
2087,2025-06-19,Sabah,Farid,Electronics,Bluetooth Speaker,8,160.95,1287.6
2088,2025-06-19,Kuala Lumpur,Siti,Electronics,Bluetooth Speaker,6,110.17,661.02
2089,2025-06-19,Kuala Lumpur,Ain,Beauty,Lip Tint,3,53.86,161.58
2090,2025-06-19,Selangor,Kumar,Home & Living,Storage Box,12,63.97,767.64
2091,2025-06-19,Penang,Ryan,Home & Living,Storage Box,3,110.94,332.82
2092,2025-06-20,Selangor,Ain,Electronics,Wireless Earbuds,8,147.62,1180.96
2093,2025-06-20,Kuala Lumpur,Ain,Electronics,Wireless Earbuds,11,127.13,1398.43
2094,2025-06-20,Johor,Ain,Electronics,Power Bank,1,89.56,89.56
2095,2025-06-20,Selangor,Wei Ling,Electronics,Smartwatch,10,159.7,1597.0
2096,2025-06-20,Penang,Nadia,Electronics,Wireless Earbuds,3,155.05,465.15
2097,2025-06-20,Sabah,Kumar,Fashion,Sunglasses,3,116.87,350.61
2098,2025-06-20,Sabah,Kumar,Electronics,Wireless Earbuds,10,148.11,1481.1
2099,2025-06-20,Kuala Lumpur,Farid,Fashion,Backpack,9,63.27,569.43
2100,2025-06-21,Sabah,Divya,Beauty,Lip Tint,12,50.07,600.84
2101,2025-06-21,Selangor,Kumar,Home & Living,Air Fryer,7,79.75,558.25
2102,2025-06-21,Johor,Wei Ling,Electronics,Power Bank,2,123.14,246.28
2103,2025-06-21,Johor,Farid,Fashion,Sunglasses,9,108.49,976.41
2104,2025-06-22,Johor,Nadia,Electronics,Bluetooth Speaker,5,122.38,611.9
2105,2025-06-22,Johor,Ryan,Home & Living,Blender,5,111.16,555.8
2106,2025-06-22,Kuala Lumpur,Ain,Electronics,Bluetooth Speaker,11,114.87,1263.57
2107,2025-06-22,Johor,Farid,Electronics,Bluetooth Speaker,8,127.9,1023.2
2108,2025-06-22,Selangor,Farid,Home & Living,Blender,7,94.92,664.44
2109,2025-06-23,Kuala Lumpur,Ryan,Electronics,Power Bank,4,112.45,449.8
2110,2025-06-23,Selangor,Nadia,Home & Living,Blender,12,83.95,1007.4
2111,2025-06-23,Johor,Ryan,Fashion,Wallet,11,101.0,1111.0
2112,2025-06-23,Johor,Nadia,Fashion,Backpack,8,69.81,558.48
2113,2025-06-23,Johor,Ain,Beauty,Sunscreen,11,61.19,673.09
2114,2025-06-23,Selangor,Wei Ling,Electronics,Wireless Earbuds,8,140.96,1127.68
2115,2025-06-23,Johor,Farid,Fashion,Backpack,5,102.18,510.9
2116,2025-06-23,Selangor,Divya,Beauty,Hair Dryer,4,40.75,163.0
2117,2025-06-24,Sabah,Ain,Fashion,Sunglasses,9,97.44,876.96
2118,2025-06-24,Johor,Ryan,Electronics,Bluetooth Speaker,8,110.42,883.36
2119,2025-06-24,Johor,Nadia,Beauty,Face Serum,1,37.07,37.07
2120,2025-06-24,Kuala Lumpur,Ryan,Beauty,Hair Dryer,3,41.34,124.02
2121,2025-06-24,Johor,Divya,Electronics,Bluetooth Speaker,11,130.52,1435.72
2122,2025-06-24,Johor,Ryan,Home & Living,LED Lamp,7,70.75,495.25
2123,2025-06-25,Penang,Ain,Fashion,Sunglasses,1,64.77,64.77
2124,2025-06-25,Kuala Lumpur,Siti,Fashion,Sunglasses,12,99.79,1197.48
2125,2025-06-25,Johor,Ryan,Electronics,Bluetooth Speaker,6,167.32,1003.92
2126,2025-06-25,Penang,Nadia,Electronics,Smartwatch,4,103.71,414.84
2127,2025-06-25,Sabah,Wei Ling,Electronics,Wireless Earbuds,5,93.62,468.1
2128,2025-06-25,Selangor,Ryan,Fashion,Sneakers,8,104.44,835.52
2129,2025-06-25,Sabah,Ain,Beauty,Lip Tint,1,53.42,53.42
2130,2025-06-26,Johor,Divya,Beauty,Lip Tint,10,34.58,345.8
2131,2025-06-26,Selangor,Siti,Home & Living,Air Fryer,8,84.16,673.28
2132,2025-06-26,Kuala Lumpur,Farid,Fashion,Sunglasses,7,75.71,529.97
2133,2025-06-26,Sabah,Ryan,Home & Living,Air Fryer,5,58.66,293.3
2134,2025-06-26,Kuala Lumpur,Farid,Electronics,Wireless Earbuds,10,112.29,1122.9
2135,2025-06-27,Sabah,Farid,Beauty,Hair Dryer,4,42.44,169.76
2136,2025-06-27,Penang,Kumar,Fashion,Wallet,11,97.02,1067.22
2137,2025-06-27,Johor,Wei Ling,Beauty,Lip Tint,10,47.73,477.3
2138,2025-06-27,Selangor,Divya,Home & Living,Blender,4,93.01,372.04
2139,2025-06-27,Penang,Divya,Beauty,Face Serum,9,37.82,340.38
2140,2025-06-27,Kuala Lumpur,Nadia,Home & Living,Storage Box,12,94.38,1132.56
2141,2025-06-27,Johor,Ryan,Beauty,Lip Tint,2,51.47,102.94
2142,2025-06-28,Penang,Ryan,Home & Living,Air Fryer,11,89.67,986.37
2143,2025-06-28,Kuala Lumpur,Nadia,Electronics,Smartwatch,4,86.33,345.32
2144,2025-06-28,Johor,Ain,Beauty,Hair Dryer,7,51.88,363.16
2145,2025-06-28,Kuala Lumpur,Nadia,Home & Living,Air Fryer,3,57.63,172.89
2146,2025-06-28,Sabah,Ain,Home & Living,LED Lamp,12,83.21,998.52
2147,2025-06-29,Selangor,Ryan,Fashion,Sunglasses,2,119.74,239.48
2148,2025-06-29,Penang,Kumar,Electronics,Bluetooth Speaker,12,154.79,1857.48
2149,2025-06-29,Selangor,Kumar,Electronics,Power Bank,8,158.3,1266.4
2150,2025-06-30,Selangor,Kumar,Fashion,Sunglasses,10,109.45,1094.5
2151,2025-06-30,Johor,Nadia,Home & Living,Storage Box,2,65.81,131.62
2152,2025-06-30,Johor,Siti,Beauty,Lip Tint,10,33.26,332.6
2153,2025-06-30,Selangor,Nadia,Fashion,Wallet,8,106.01,848.08
2154,2025-06-30,Kuala Lumpur,Nadia,Fashion,Wallet,12,86.17,1034.04
2155,2025-06-30,Selangor,Kumar,Electronics,Wireless Earbuds,12,161.07,1932.84
2156,2025-06-30,Penang,Siti,Beauty,Lip Tint,11,61.69,678.59
2157,2025-07-01,Selangor,Ryan,Home & Living,Blender,7,56.44,395.08
2158,2025-07-01,Penang,Wei Ling,Fashion,Sneakers,4,81.74,326.96
2159,2025-07-01,Johor,Farid,Fashion,Wallet,1,80.26,80.26
2160,2025-07-01,Johor,Farid,Beauty,Hair Dryer,6,54.1,324.6
2161,2025-07-01,Kuala Lumpur,Siti,Fashion,Sneakers,6,89.51,537.06
2162,2025-07-01,Johor,Divya,Electronics,Wireless Earbuds,11,137.89,1516.79
2163,2025-07-01,Kuala Lumpur,Siti,Electronics,Bluetooth Speaker,4,136.78,547.12
2164,2025-07-01,Sabah,Wei Ling,Electronics,Wireless Earbuds,3,104.97,314.91
2165,2025-07-01,Sabah,Wei Ling,Beauty,Lip Tint,8,46.57,372.56
2166,2025-07-02,Kuala Lumpur,Siti,Fashion,Sunglasses,4,68.32,273.28
2167,2025-07-02,Kuala Lumpur,Ain,Beauty,Hair Dryer,10,38.57,385.7
2168,2025-07-02,Sabah,Wei Ling,Home & Living,LED Lamp,8,67.1,536.8
2169,2025-07-02,Selangor,Farid,Beauty,Hair Dryer,10,39.69,396.9
2170,2025-07-02,Penang,Ryan,Home & Living,LED Lamp,1,96.24,96.24
2171,2025-07-03,Johor,Kumar,Beauty,Face Serum,4,53.98,215.92
2172,2025-07-03,Penang,Kumar,Fashion,Wallet,7,71.2,498.4
2173,2025-07-03,Sabah,Ryan,Home & Living,Air Fryer,12,93.92,1127.04
2174,2025-07-03,Kuala Lumpur,Nadia,Beauty,Sunscreen,1,40.64,40.64
2175,2025-07-03,Kuala Lumpur,Divya,Beauty,Sunscreen,6,49.86,299.16
2176,2025-07-03,Selangor,Ryan,Electronics,Bluetooth Speaker,3,157.2,471.6
2177,2025-07-03,Kuala Lumpur,Farid,Beauty,Hair Dryer,12,50.31,603.72
2178,2025-07-03,Selangor,Divya,Electronics,Wireless Earbuds,6,162.21,973.26
2179,2025-07-03,Penang,Ryan,Electronics,Wireless Earbuds,5,126.38,631.9
2180,2025-07-04,Johor,Wei Ling,Fashion,Backpack,9,65.59,590.31
2181,2025-07-04,Penang,Wei Ling,Home & Living,Blender,6,105.16,630.96
2182,2025-07-04,Selangor,Siti,Fashion,Wallet,3,79.41,238.23
2183,2025-07-04,Selangor,Ryan,Home & Living,Blender,5,97.88,489.4
2184,2025-07-04,Penang,Wei Ling,Fashion,Sunglasses,9,82.72,744.48
2185,2025-07-05,Johor,Ain,Home & Living,Blender,1,66.58,66.58
2186,2025-07-05,Kuala Lumpur,Divya,Home & Living,LED Lamp,8,70.57,564.56
2187,2025-07-05,Johor,Divya,Electronics,Bluetooth Speaker,1,121.09,121.09
2188,2025-07-05,Johor,Farid,Beauty,Face Serum,12,58.81,705.72
2189,2025-07-05,Penang,Wei Ling,Electronics,Smartwatch,5,99.18,495.9
2190,2025-07-06,Sabah,Ain,Fashion,Backpack,10,125.87,1258.7
2191,2025-07-06,Sabah,Divya,Home & Living,Blender,2,69.78,139.56
2192,2025-07-06,Selangor,Farid,Fashion,Sneakers,5,105.92,529.6
2193,2025-07-06,Johor,Farid,Fashion,Sneakers,6,72.69,436.14
2194,2025-07-06,Johor,Ain,Beauty,Hair Dryer,11,61.59,677.49
2195,2025-07-06,Penang,Wei Ling,Electronics,Bluetooth Speaker,6,163.58,981.48
2196,2025-07-06,Kuala Lumpur,Farid,Electronics,Power Bank,6,151.04,906.24
2197,2025-07-06,Sabah,Kumar,Beauty,Face Serum,7,39.54,276.78
2198,2025-07-07,Johor,Ryan,Electronics,Wireless Earbuds,4,97.69,390.76
2199,2025-07-07,Penang,Ryan,Home & Living,LED Lamp,5,83.49,417.45
2200,2025-07-07,Penang,Siti,Home & Living,Air Fryer,11,61.38,675.18
2201,2025-07-07,Sabah,Divya,Home & Living,Blender,8,105.58,844.64
2202,2025-07-07,Penang,Wei Ling,Beauty,Face Serum,7,57.05,399.35
2203,2025-07-07,Johor,Divya,Beauty,Face Serum,1,47.67,47.67
2204,2025-07-07,Kuala Lumpur,Farid,Home & Living,Blender,9,91.26,821.34
2205,2025-07-07,Penang,Divya,Beauty,Hair Dryer,2,60.08,120.16
2206,2025-07-07,Penang,Kumar,Home & Living,Storage Box,11,106.56,1172.16
2207,2025-07-08,Johor,Ain,Fashion,Sneakers,9,67.82,610.38
2208,2025-07-08,Sabah,Nadia,Electronics,Bluetooth Speaker,7,91.94,643.58
2209,2025-07-08,Penang,Divya,Fashion,Sneakers,9,64.02,576.18
2210,2025-07-08,Kuala Lumpur,Nadia,Home & Living,Blender,1,60.66,60.66
2211,2025-07-08,Penang,Siti,Beauty,Hair Dryer,10,56.95,569.5
2212,2025-07-08,Kuala Lumpur,Nadia,Home & Living,Storage Box,2,97.83,195.66
2213,2025-07-08,Selangor,Ain,Beauty,Face Serum,1,43.94,43.94
2214,2025-07-09,Johor,Divya,Beauty,Hair Dryer,11,61.92,681.12
2215,2025-07-09,Penang,Wei Ling,Fashion,Wallet,5,68.52,342.6
2216,2025-07-09,Selangor,Kumar,Home & Living,LED Lamp,1,94.98,94.98
2217,2025-07-09,Selangor,Kumar,Home & Living,Blender,11,64.13,705.43
2218,2025-07-10,Sabah,Wei Ling,Home & Living,LED Lamp,5,99.1,495.5
2219,2025-07-10,Johor,Wei Ling,Beauty,Face Serum,2,36.73,73.46
2220,2025-07-10,Johor,Kumar,Beauty,Hair Dryer,1,58.58,58.58
2221,2025-07-10,Kuala Lumpur,Farid,Fashion,Wallet,1,84.03,84.03
2222,2025-07-10,Johor,Nadia,Beauty,Hair Dryer,12,49.73,596.76
2223,2025-07-10,Selangor,Divya,Beauty,Hair Dryer,8,47.67,381.36
2224,2025-07-11,Selangor,Farid,Electronics,Bluetooth Speaker,10,110.53,1105.3
2225,2025-07-11,Penang,Siti,Beauty,Hair Dryer,2,47.09,94.18
2226,2025-07-11,Johor,Kumar,Beauty,Face Serum,3,40.57,121.71
2227,2025-07-11,Johor,Siti,Fashion,Wallet,4,94.98,379.92
2228,2025-07-12,Johor,Ryan,Home & Living,Air Fryer,12,95.84,1150.08
2229,2025-07-12,Penang,Farid,Beauty,Sunscreen,10,38.03,380.3
2230,2025-07-12,Johor,Divya,Home & Living,Storage Box,4,64.75,259.0
2231,2025-07-12,Selangor,Ain,Beauty,Hair Dryer,5,38.89,194.45
2232,2025-07-12,Selangor,Wei Ling,Fashion,Sunglasses,6,105.65,633.9
2233,2025-07-12,Sabah,Kumar,Electronics,Wireless Earbuds,6,120.17,721.02
2234,2025-07-12,Selangor,Siti,Home & Living,Blender,5,111.65,558.25
2235,2025-07-13,Selangor,Farid,Fashion,Backpack,12,118.04,1416.48
2236,2025-07-13,Selangor,Farid,Beauty,Hair Dryer,2,62.2,124.4
2237,2025-07-13,Sabah,Kumar,Electronics,Wireless Earbuds,3,136.91,410.73
2238,2025-07-13,Penang,Divya,Home & Living,Air Fryer,12,80.73,968.76
2239,2025-07-13,Selangor,Farid,Home & Living,Air Fryer,6,101.87,611.22
2240,2025-07-13,Kuala Lumpur,Divya,Beauty,Hair Dryer,1,39.23,39.23
2241,2025-07-13,Penang,Ryan,Fashion,Backpack,2,79.76,159.52
2242,2025-07-13,Penang,Kumar,Home & Living,Storage Box,9,79.62,716.58
2243,2025-07-13,Kuala Lumpur,Siti,Beauty,Hair Dryer,7,59.79,418.53
2244,2025-07-14,Johor,Farid,Home & Living,LED Lamp,12,101.15,1213.8
2245,2025-07-14,Selangor,Wei Ling,Fashion,Sunglasses,7,124.86,874.02
2246,2025-07-14,Johor,Wei Ling,Electronics,Bluetooth Speaker,1,139.45,139.45
2247,2025-07-15,Selangor,Nadia,Fashion,Wallet,7,118.8,831.6
2248,2025-07-15,Penang,Wei Ling,Fashion,Sneakers,5,119.71,598.55
2249,2025-07-15,Johor,Divya,Beauty,Sunscreen,9,51.17,460.53
2250,2025-07-15,Penang,Siti,Beauty,Sunscreen,5,34.15,170.75
2251,2025-07-15,Johor,Nadia,Home & Living,Air Fryer,4,61.2,244.8
2252,2025-07-15,Sabah,Nadia,Fashion,Backpack,1,64.76,64.76
2253,2025-07-15,Kuala Lumpur,Ain,Fashion,Wallet,9,69.96,629.64
2254,2025-07-16,Penang,Farid,Fashion,Sunglasses,2,66.01,132.02
2255,2025-07-16,Johor,Kumar,Fashion,Sneakers,8,84.36,674.88
2256,2025-07-16,Sabah,Wei Ling,Home & Living,Air Fryer,5,71.93,359.65
2257,2025-07-16,Johor,Kumar,Home & Living,LED Lamp,6,84.92,509.52
2258,2025-07-16,Penang,Ryan,Beauty,Face Serum,3,53.92,161.76
2259,2025-07-16,Selangor,Divya,Electronics,Wireless Earbuds,7,158.63,1110.41
2260,2025-07-16,Kuala Lumpur,Ryan,Beauty,Face Serum,6,52.82,316.92
2261,2025-07-16,Sabah,Ryan,Beauty,Lip Tint,10,47.21,472.1
2262,2025-07-16,Johor,Wei Ling,Beauty,Hair Dryer,3,36.05,108.15
2263,2025-07-17,Johor,Divya,Home & Living,LED Lamp,12,67.91,814.92
2264,2025-07-17,Selangor,Ryan,Home & Living,Air Fryer,2,89.69,179.38
2265,2025-07-17,Selangor,Wei Ling,Electronics,Power Bank,10,108.33,1083.3
2266,2025-07-17,Selangor,Divya,Fashion,Sunglasses,6,82.11,492.66
2267,2025-07-17,Selangor,Nadia,Home & Living,Storage Box,10,79.62,796.2
2268,2025-07-17,Penang,Farid,Home & Living,Storage Box,12,83.37,1000.44
2269,2025-07-18,Penang,Nadia,Electronics,Wireless Earbuds,7,124.42,870.94
2270,2025-07-18,Sabah,Wei Ling,Beauty,Lip Tint,7,46.47,325.29
2271,2025-07-18,Kuala Lumpur,Siti,Beauty,Hair Dryer,11,45.65,502.15
2272,2025-07-18,Selangor,Siti,Beauty,Hair Dryer,4,59.86,239.44
2273,2025-07-18,Sabah,Farid,Electronics,Bluetooth Speaker,12,107.3,1287.6
2274,2025-07-18,Kuala Lumpur,Farid,Electronics,Power Bank,9,138.19,1243.71
2275,2025-07-18,Kuala Lumpur,Ain,Electronics,Smartwatch,8,126.22,1009.76
2276,2025-07-19,Sabah,Kumar,Home & Living,LED Lamp,5,100.06,500.3
2277,2025-07-19,Sabah,Ryan,Beauty,Face Serum,9,50.62,455.58
2278,2025-07-19,Sabah,Wei Ling,Electronics,Bluetooth Speaker,1,112.56,112.56
2279,2025-07-20,Selangor,Farid,Fashion,Wallet,5,68.73,343.65
2280,2025-07-20,Sabah,Farid,Home & Living,Air Fryer,3,66.23,198.69
2281,2025-07-20,Kuala Lumpur,Siti,Fashion,Wallet,11,73.66,810.26
2282,2025-07-20,Kuala Lumpur,Siti,Electronics,Wireless Earbuds,5,116.75,583.75
2283,2025-07-20,Kuala Lumpur,Farid,Beauty,Lip Tint,5,43.33,216.65
2284,2025-07-20,Selangor,Divya,Home & Living,Storage Box,10,88.82,888.2
2285,2025-07-21,Sabah,Divya,Beauty,Face Serum,5,33.41,167.05
2286,2025-07-21,Sabah,Kumar,Beauty,Face Serum,8,32.41,259.28
2287,2025-07-21,Selangor,Wei Ling,Fashion,Sneakers,4,111.07,444.28
2288,2025-07-21,Penang,Kumar,Beauty,Hair Dryer,2,58.16,116.32
2289,2025-07-21,Kuala Lumpur,Ryan,Fashion,Backpack,4,96.86,387.44
2290,2025-07-21,Sabah,Nadia,Beauty,Face Serum,1,57.1,57.1
2291,2025-07-21,Kuala Lumpur,Nadia,Electronics,Wireless Earbuds,8,106.96,855.68
2292,2025-07-22,Johor,Nadia,Fashion,Backpack,10,115.96,1159.6
2293,2025-07-22,Selangor,Farid,Home & Living,LED Lamp,5,61.02,305.1
2294,2025-07-22,Kuala Lumpur,Siti,Fashion,Wallet,4,101.46,405.84
2295,2025-07-22,Penang,Siti,Fashion,Wallet,5,78.49,392.45
2296,2025-07-22,Penang,Wei Ling,Home & Living,Blender,10,74.39,743.9
2297,2025-07-22,Selangor,Ryan,Beauty,Face Serum,1,52.69,52.69
2298,2025-07-22,Sabah,Farid,Beauty,Hair Dryer,9,34.06,306.54
2299,2025-07-22,Sabah,Ryan,Electronics,Bluetooth Speaker,11,94.37,1038.07
2300,2025-07-22,Sabah,Ain,Fashion,Wallet,3,115.87,347.61
2301,2025-07-23,Johor,Ain,Fashion,Backpack,8,63.59,508.72
2302,2025-07-23,Penang,Nadia,Fashion,Backpack,2,114.43,228.86
2303,2025-07-23,Kuala Lumpur,Divya,Home & Living,Blender,6,58.06,348.36
2304,2025-07-24,Sabah,Ryan,Home & Living,LED Lamp,4,111.12,444.48
